image,n_candidates_added
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_2773_png.rf.2b2ed832c9d427ddbc146ba876de67ab.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_2800_png.rf.679a06eeb02076f245d2c2298db181e9.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_2882_png.rf.78bc7e78360b451be4fe8f192a43064a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_2899_png.rf.e8024df7d608671a7a87d81c9988827d.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_2988_png.rf.a4a34f4bb8ff51998e90a1ec833d6083.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_324_png.rf.516d9f24d8f3a36e1199442be10d510c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_3287_png.rf.99470aa1efdc7eb9260d852dcd90f65f.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_3289_png.rf.ca45dd8d928a3f9f9e59a0b4c91df750.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_3365_png.rf.1da8051daa39583ff006561bc30b4d8a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_3740_png.rf.e5c0977617276db1f06761ce55880ec5.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_4413_png.rf.109068decf3d9510fc3d3e1648ea9f7d.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_4645_png.rf.65bdb567e7b9dd648004cb241830e552.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_4959_png.rf.d20a63a6310ade60f83f17d7ea6d8b0b.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5262_png.rf.97eca00568ad762a0319099f0cfa0c93.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5310_png.rf.d0f461ec6228b4477846285ce39b7aa4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5313_png.rf.14e25f3d11f1f0a172603c0d000c8d3b.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5338_png.rf.2167964ad762f4da79dc93e2ee010a64.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5370_png.rf.b618bdbe874b14edc335b3f55e8e3801.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5374_png.rf.0f6e88f99986129c264d8e9d2d14bb2c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5376_png.rf.59cf4705618f2e996e568d8984614b86.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5377_png.rf.3f916835827eb4fc593cb4ee2a181e4d.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5384_png.rf.5ad4f94f2458d1e3733f4c840685ad17.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5434_png.rf.9cdbaf1c4f1999a20ebcc631f4f6e55a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5526_png.rf.b7aad74740c86f3635525f29b5e9f97e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5536_png.rf.0ba83b24f329902e56ebd3c7364b51b5.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5548_png.rf.2f6fdbf169781b6a56d8f38fc777575e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5575_png.rf.1ddd733ef305871b8afe61f5456d77f2.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5619_png.rf.e52dc7dab848ae745fa14f367056d903.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5691_png.rf.6556b7aaf122ae62df30912725bcc256.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5717_png.rf.d7099f1abacba9d0e10579ec6fb770e3.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5783_png.rf.994aaedf3f7b0052d7f8ebde4f6ec122.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5807_png.rf.ecf01f970e5ddca9a65a9e6dde6108ec.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5848_png.rf.5ffd05df37a0e50fde72163fc58e5f27.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5874_png.rf.d8b461bfd921a964fe3142a711b5437f.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5892_png.rf.b63f96a0c96efe520536b59c997f5234.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5898_png.rf.34a2a9af46e73c5161931493b660822e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5906_png.rf.835e6e0eba41abbcaa129a3f9c50f5dc.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5964_png.rf.7e36d3d60ed5e2da3750b414a74f6a0b.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_5976_png.rf.a1bcda0e98f7baeb46ab2034fede8a7a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6027_png.rf.0cdd5e1750eb01cd7cf95f004a0c225a.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6047_png.rf.a7df5aa241c2b02ea788cef1808424c0.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6238_png.rf.af5ae247901dd3207a6bb23ebcf737f4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6385_png.rf.35cf5d6f0948f8c380541ffc72cdf651.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6659_png.rf.c2394e477d2de6366e42ef571fc32fa9.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6691_png.rf.3e350851563425ab71f15ffd21b18107.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6692_png.rf.3f842d38107ec55948d101d1d712fc92.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6852_png.rf.8d36b1be29ba5485e88979507394bed4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6858_png.rf.8393dad677e2aca1c4d4f199f0cd4be5.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6948_png.rf.811b50771bdd8d55057fe9eb604ed134.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6981_png.rf.89894d7cc020ae5e4f09b6eb82d4bdd7.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_6999_png.rf.c55657311ac5ccc58199016cde1798af.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/DatasetWeapons_756_png.rf.b79e51d383356e8af5900199b64fbfa2.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/EyWz8yAU4AEH4DO_jpg.rf.48f7369b420a939b04629b6ba1a18a8f.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/FILE212_JPG_jpg.rf.8b0fb221944fd2ea0716f6245bb0859f.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/FILE264_JPG_jpg.rf.db2857973b99689ed565cd3873106b1a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset2482_png.rf.d095a179ca86f8bf12ff44494e4cb9bb.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset2493_png.rf.2e0519d7f46dab896e80b57392ba4c98.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset3018_png.rf.f68ff526f6364decd55a153fbf42b187.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset3221_png.rf.4b1ff41e7f72d0ecad47d871c973da9a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset3242_png.rf.1220b5e3e587cf3a1797711b47255528.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset3671_png.rf.d8ac6232e9fd7c76a709c0c4c41858e5.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4121_png.rf.e5c3cc5400000ced92a3c3800fbfa65e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4435_png.rf.e1fe16b0183b95a7180253a092de6d07.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4442_png.rf.e2d0b2c9d6386c96db70aadc2df50b65.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4448_png.rf.c49be75da41a55d1a93593a07986c4dc.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4451_png.rf.e7cb9ff1edb05391c74795bb385ef41e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4468_png.rf.372a00e14236b73df758574a2f32f0cd.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4473_png.rf.3ee2c7df1540ca55c075586779713a24.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4476_png.rf.ec624710dc83f9d3b28f1bb9dd8fc619.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4546_png.rf.32ec5fb6a8bfa755c0d509f310c7a812.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset46_png.rf.cd60bb03a822dcf4f4871a68af51ac2a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4809_png.rf.45f7e8bb822983e5ee41ac0203ee3de3.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4813_png.rf.fe93ba970fe391ef5a41da61f91db07c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4828_png.rf.7e79f0d948ccf79b04b8415b95aebc3c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4853_png.rf.806beb3642875547b89db7acf7c605a5.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4885_png.rf.7109e93bccf5bcb3130c2c0db38bd672.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4929_png.rf.8498526e973d850d352328f5bc354082.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4942_png.rf.2a235ceaa5590a15210222127737c64c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4952_png.rf.08761d4ed2f9b29162df964aec642d66.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset4955_png.rf.4c21de1bc8bebba0e451816c12e887c1.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5041_jpg.rf.61a81b5381902b959a86258ad0b1d898.jpg,3
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5126_png.rf.2780e805849e0d0fab2de835535410e2.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5150_png.rf.cce38524db12fbdaf54551662d245568.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5159_png.rf.d32dc19990e1466f214d5effd7959626.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5253_png.rf.f4a90f57a3f69b8a3948d923743302f7.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5297_jpg.rf.a240f1821bdbb42f6381b4b884b2fac8.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5385_png.rf.c21b463278e5f4d5cd86f2dbc20de785.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5763_png.rf.fb9d1a186426dc071937ef485bf8e547.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5767_png.rf.4958dbaebe950ffc0c444d13fafd661a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset5949_jpeg.rf.d6a1894fd47b5877c5d66370bd5013d6.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewGunDataset6_png.rf.9ae617dbbe061b8dc12934222b863c1e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewWeaponDataset1296_png.rf.543f025090cd3fdf5ef5c78b00deee16.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewWeaponDataset1567_png.rf.c19267120ec5c3f0f17d9a6f8b8513bc.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewWeaponDataset161_png.rf.88d9edc2751a99057c2890c47b63320a.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewWeaponDataset1945_png.rf.65b55d80f712146883a4b49541a45b0b.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewWeaponDataset2089_png.rf.8d82e774c591b772a4229f3c2e8d29c4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewWeaponDataset2104_png.rf.9cef459962f47c30578e227a23ace840.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewWeaponDataset40_png.rf.0b21ba4ea9654a4243bda518eec4e3c6.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/NewWeaponDataset47_png.rf.13d75bf96341eb3596fa92827acbf553.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-06821_jpg.rf.53c73a078fe2c8052ecb61511af672d0.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-06821_jpg.rf.7a073a1f4ae3a5f32fbe284a298aac95.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-12031_jpg.rf.8d708ce8592193214b0c88a8f499ac1d.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-12901_jpg.rf.0436d04b0888c6dd604b1b86b4861b14.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-13391_jpg.rf.d6284f54c2710299ff13c7dcd1fe4af3.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-13591_jpg.rf.08ff15b52ccfe915c84f26d0f240a803.jpg,4
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-13841_jpg.rf.72ad230a84d371b7fd36f577a9f7f6ca.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-14601_jpg.rf.c74066be9df4874161f8fa12a1315f98.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-14721_jpg.rf.9528a53f39c685109eab3abb20c27af5.jpg,7
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-14791_jpg.rf.c43275df91475135afcc3ea0c4542fc7.jpg,7
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-14911_jpg.rf.940f0771d84cad8ff835fbe2446cb52c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/PUBGGunsInRealLife-15051_jpg.rf.b9e6890a84b119c04865d4910d97a807.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/Top10GunFightsinMovies00391_jpg.rf.925406e2a6e319da669b9ae0c79b5936.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/Top10GunFightsinMovies08421_jpg.rf.12711f0a2b1b4ba1a3f70c2581d5d7f6.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/Top10GunFightsinMovies17981_jpg.rf.6b92b0e42aa74e8f801069c9f07cbdf9.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/Top10GunFightsinMovies18071_jpg.rf.ed7be12a282e64223856cdb409910459.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/ac4670bc2b3651f795e82083aa7da72d_jpg.rf.625ab0551c8e0b972dae78106b129ca8.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/armas-1332-_jpg.rf.04bff78a7eaad746aabd631f9830d498.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/armas-1348-_jpg.rf.8200cb80b0f3903989c39c24014a899c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/armas-1439-_jpg.rf.8eddab31abda3b25288efd4f2a4f6d8e.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/armas-1605-_jpg.rf.faed6bf8c10bdb01acc41c1d5fdb487d.jpg,3
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/armas-1682-_jpg.rf.2836d41fa5260cd739e998a2e3905671.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/armas-169-_jpg.rf.46e260fc62424bc7c8dd2f5022fef711.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/armas-169-_jpg.rf.fb85dcb8e0ed49bfd4b53f02017a42fe.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/armas-615-_jpg.rf.8901dcd80a227ba85bfc7bb66c9da338.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/ba083d6e7eefa6ce49e7897c0d42683f_jpg.rf.8dce7c2e14cebc023b2c68d1f261ef08.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/batch-358-_jpg.rf.2d33f314bb876f58c226ad7f3661206c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/bce4fec025de24cf_jpg.rf.78f27f9c0b2ece987a6b06219f96ece2.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/be1b6a957c1ff8a37b4912c5578f14ef_jpg.rf.d98033877d8f8bc3716682c0c6f1aded.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/beb7a2afa5b179c7_jpg.rf.169da1d57d082414d7e5b1f66e4b7b0e.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/d26378b5a144719d0d2b18cdb52b7755_jpg.rf.dd314a9981a4d6a57c5a2ba96946fe1c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/d3733e31-Sharp_Shooter_Rifle_250919_CREDIT_BFBS_jpg.rf.14714087c932497050c9e0aba89f2d50.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/d548b2f094452768_jpg.rf.e2e124b28699b51b6fb26a20550379f3.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/d76057bf-main-qimg-fcb5cc8a732c5ca4d6289fc8781f15f1-lq_jpeg_jpg.rf.7e3950ecb9bfe1ffa224913c420874e7.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/den-of-thieves2018-final-gun-fight-with-police-movie-cube02781_jpg.rf.3ad9e1436240a100ad81763987d70ece.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/depositphotos_223108474-stock-photo-german-soldier-with-a-soviet_jpg.rf.d6e18eb3a6b66cb3987acbf5abcc89cd.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/eee0fb20f1d036db_jpg.rf.0b613e70ca73454b7ba319c71c4b32fd.jpg,1
